,subject.id,word,value,order,last
73390,9753,MAY,25,1,False
73391,9753,JUNE,14,2,False
73392,9753,OCTOBER,20,3,False
73393,9753,DECEMBER,3,4,False
73394,9753,APRIL,18,5,False
73395,9753,NOVEMBER,22,6,False
73396,9753,MARCH,18,7,False
73397,9753,JULY,12,8,False
73398,9753,SEPTEMBER,16,9,False
73399,9753,FEBRUARY,2,10,False
73400,9753,JANUARY,14,11,False
73401,9753,AUGUST,7,12,True
73402,9754,APRIL,18,1,False
73403,9754,MAY,25,2,False
73404,9754,MARCH,18,3,False
73405,9754,AUGUST,7,4,False
73406,9754,OCTOBER,20,5,False
73407,9754,JUNE,14,6,False
73408,9754,JULY,12,7,False
73409,9754,SEPTEMBER,16,8,False
73410,9754,JANUARY,14,9,False
73411,9754,FEBRUARY,2,10,False
73412,9754,NOVEMBER,22,11,False
73413,9754,DECEMBER,3,12,True
73414,9755,MAY,25,1,False
73415,9755,NOVEMBER,22,2,False
73416,9755,APRIL,18,3,False
73417,9755,OCTOBER,20,4,False
73418,9755,JUNE,14,5,False
73419,9755,FEBRUARY,2,6,False
73420,9755,DECEMBER,3,7,False
73421,9755,JANUARY,14,8,False
73422,9755,SEPTEMBER,16,9,False
73423,9755,JULY,12,10,False
73424,9755,AUGUST,7,11,False
73425,9755,MARCH,18,12,True
73426,9756,JULY,12,1,False
73427,9756,MAY,25,2,False
73428,9756,SEPTEMBER,16,3,False
73429,9756,NOVEMBER,22,4,False
73430,9756,AUGUST,7,5,False
73431,9756,JANUARY,14,6,False
73432,9756,APRIL,18,7,False
73433,9756,OCTOBER,20,8,False
73434,9756,DECEMBER,3,9,False
73435,9756,JUNE,14,10,False
73436,9756,FEBRUARY,2,11,False
73437,9756,MARCH,18,12,True
73438,9757,OCTOBER,20,1,False
73439,9757,MAY,25,2,False
73440,9757,JANUARY,14,3,False
73441,9757,MARCH,18,4,False
73442,9757,FEBRUARY,2,5,False
73443,9757,DECEMBER,3,6,False
73444,9757,JULY,12,7,False
73445,9757,JUNE,14,8,False
73446,9757,APRIL,18,9,False
73447,9757,NOVEMBER,22,10,False
73448,9757,AUGUST,7,11,False
73449,9757,SEPTEMBER,16,12,True
73450,9758,JULY,12,1,False
73451,9758,OCTOBER,20,2,False
73452,9758,MARCH,18,3,False
73453,9758,APRIL,18,4,False
73454,9758,NOVEMBER,22,5,True
73455,9759,SEPTEMBER,16,1,False
73456,9759,JUNE,14,2,False
73457,9759,AUGUST,7,3,False
73458,9759,NOVEMBER,22,4,True
73459,9760,DECEMBER,3,1,False
73460,9760,JULY,12,2,False
73461,9760,SEPTEMBER,16,3,False
73462,9760,JUNE,14,4,False
73463,9760,MARCH,18,5,True
73464,9761,MAY,25,1,False
73465,9761,JANUARY,14,2,False
73466,9761,DECEMBER,3,3,False
73467,9761,JULY,12,4,False
73468,9761,SEPTEMBER,16,5,False
73469,9761,FEBRUARY,2,6,False
73470,9761,APRIL,18,7,False
73471,9761,MARCH,18,8,False
73472,9761,JUNE,14,9,False
73473,9761,AUGUST,7,10,False
73474,9761,OCTOBER,20,11,False
73475,9761,NOVEMBER,22,12,True
73476,9762,AUGUST,7,1,False
73477,9762,NOVEMBER,22,2,False
73478,9762,DECEMBER,3,3,False
73479,9762,SEPTEMBER,16,4,False
73480,9762,FEBRUARY,2,5,False
73481,9762,OCTOBER,20,6,False
73482,9762,JULY,12,7,False
73483,9762,MAY,25,8,True
73484,9763,NOVEMBER,22,1,False
73485,9763,JULY,12,2,False
73486,9763,OCTOBER,20,3,False
73487,9763,DECEMBER,3,4,False
73488,9763,JUNE,14,5,False
73489,9763,MARCH,18,6,False
73490,9763,FEBRUARY,2,7,False
73491,9763,JANUARY,14,8,False
73492,9763,AUGUST,7,9,False
73493,9763,SEPTEMBER,16,10,False
73494,9763,MAY,25,11,True
73495,9764,JULY,12,1,False
73496,9764,NOVEMBER,22,2,False
73497,9764,AUGUST,7,3,False
73498,9764,FEBRUARY,2,4,False
73499,9764,MAY,25,5,True
73500,9765,AUGUST,7,1,False
73501,9765,JULY,12,2,False
73502,9765,APRIL,18,3,False
73503,9765,JUNE,14,4,False
73504,9765,MAY,25,5,True
73505,9766,SEPTEMBER,16,1,False
73506,9766,MARCH,18,2,False
73507,9766,FEBRUARY,2,3,False
73508,9766,DECEMBER,3,4,False
73509,9766,APRIL,18,5,True
73510,9767,AUGUST,7,1,False
73511,9767,MAY,25,2,False
73512,9767,MARCH,18,3,False
73513,9767,SEPTEMBER,16,4,False
73514,9767,OCTOBER,20,5,False
73515,9767,DECEMBER,3,6,False
73516,9767,APRIL,18,7,False
73517,9767,FEBRUARY,2,8,False
73518,9767,NOVEMBER,22,9,False
73519,9767,JULY,12,10,False
73520,9767,JANUARY,14,11,False
73521,9767,JUNE,14,12,True
73522,9768,FEBRUARY,2,1,False
73523,9768,APRIL,18,2,False
73524,9768,JANUARY,14,3,False
73525,9768,OCTOBER,20,4,True
73526,9769,AUGUST,7,1,False
73527,9769,JUNE,14,2,False
73528,9769,FEBRUARY,2,3,False
73529,9769,SEPTEMBER,16,4,True
73530,9770,SEPTEMBER,16,1,False
73531,9770,JUNE,14,2,False
73532,9770,AUGUST,7,3,False
73533,9770,JULY,12,4,False
73534,9770,OCTOBER,20,5,True
73535,9771,JUNE,14,1,False
73536,9771,OCTOBER,20,2,False
73537,9771,AUGUST,7,3,False
73538,9771,FEBRUARY,2,4,False
73539,9771,JULY,12,5,False
73540,9771,SEPTEMBER,16,6,False
73541,9771,APRIL,18,7,False
73542,9771,DECEMBER,3,8,False
73543,9771,MAY,25,9,True
73544,9772,AUGUST,7,1,False
73545,9772,DECEMBER,3,2,False
73546,9772,SEPTEMBER,16,3,False
73547,9772,JANUARY,14,4,False
73548,9772,JULY,12,5,False
73549,9772,MARCH,18,6,True
73550,9773,JANUARY,14,1,False
73551,9773,JULY,12,2,False
73552,9773,OCTOBER,20,3,False
73553,9773,NOVEMBER,22,4,True
73554,9774,AUGUST,7,1,False
73555,9774,NOVEMBER,22,2,False
73556,9774,MAY,25,3,False
73557,9774,SEPTEMBER,16,4,False
73558,9774,DECEMBER,3,5,False
73559,9774,JUNE,14,6,False
73560,9774,FEBRUARY,2,7,False
73561,9774,MARCH,18,8,False
73562,9774,JULY,12,9,False
73563,9774,JANUARY,14,10,False
73564,9774,OCTOBER,20,11,False
73565,9774,APRIL,18,12,True
73566,9775,JANUARY,14,1,False
73567,9775,DECEMBER,3,2,False
73568,9775,JULY,12,3,False
73569,9775,AUGUST,7,4,False
73570,9775,MARCH,18,5,True
73571,9776,JANUARY,14,1,False
73572,9776,JUNE,14,2,False
73573,9776,FEBRUARY,2,3,False
73574,9776,OCTOBER,20,4,True
73575,9777,FEBRUARY,2,1,False
73576,9777,NOVEMBER,22,2,False
73577,9777,DECEMBER,3,3,False
73578,9777,JUNE,14,4,False
73579,9777,AUGUST,7,5,False
73580,9777,JANUARY,14,6,False
73581,9777,MAY,25,7,True
73582,9778,OCTOBER,20,1,False
73583,9778,SEPTEMBER,16,2,False
73584,9778,DECEMBER,3,3,False
73585,9778,JULY,12,4,False
73586,9778,JUNE,14,5,False
73587,9778,MARCH,18,6,False
73588,9778,FEBRUARY,2,7,False
73589,9778,NOVEMBER,22,8,True
73590,9779,AUGUST,7,1,False
73591,9779,NOVEMBER,22,2,False
73592,9779,JULY,12,3,False
73593,9779,JUNE,14,4,False
73594,9779,MAY,25,5,True
73595,9780,MAY,25,1,False
73596,9780,FEBRUARY,2,2,False
73597,9780,MARCH,18,3,False
73598,9780,SEPTEMBER,16,4,False
73599,9780,NOVEMBER,22,5,False
73600,9780,JULY,12,6,False
73601,9780,OCTOBER,20,7,False
73602,9780,JUNE,14,8,False
73603,9780,AUGUST,7,9,False
73604,9780,JANUARY,14,10,False
73605,9780,DECEMBER,3,11,False
73606,9780,APRIL,18,12,True
73607,9781,OCTOBER,20,1,False
73608,9781,JUNE,14,2,False
73609,9781,JANUARY,14,3,False
73610,9781,MAY,25,4,True
73611,9782,JULY,12,1,False
73612,9782,MARCH,18,2,False
73613,9782,NOVEMBER,22,3,False
73614,9782,OCTOBER,20,4,False
73615,9782,SEPTEMBER,16,5,False
73616,9782,JUNE,14,6,False
73617,9782,AUGUST,7,7,False
73618,9782,DECEMBER,3,8,False
73619,9782,JANUARY,14,9,False
73620,9782,FEBRUARY,2,10,False
73621,9782,APRIL,18,11,False
73622,9782,MAY,25,12,True
73623,9783,OCTOBER,20,1,False
73624,9783,JANUARY,14,2,False
73625,9783,JUNE,14,3,False
73626,9783,AUGUST,7,4,False
73627,9783,APRIL,18,5,False
73628,9783,MARCH,18,6,False
73629,9783,NOVEMBER,22,7,True
73630,9784,MARCH,18,1,False
73631,9784,MAY,25,2,False
73632,9784,APRIL,18,3,False
73633,9784,JANUARY,14,4,False
73634,9784,JUNE,14,5,False
73635,9784,AUGUST,7,6,False
73636,9784,FEBRUARY,2,7,False
73637,9784,JULY,12,8,False
73638,9784,NOVEMBER,22,9,False
73639,9784,DECEMBER,3,10,False
73640,9784,OCTOBER,20,11,False
73641,9784,SEPTEMBER,16,12,True
73642,9785,MAY,25,1,False
73643,9785,AUGUST,7,2,False
73644,9785,NOVEMBER,22,3,False
73645,9785,JULY,12,4,False
73646,9785,FEBRUARY,2,5,False
73647,9785,JUNE,14,6,False
73648,9785,DECEMBER,3,7,False
73649,9785,APRIL,18,8,False
73650,9785,OCTOBER,20,9,False
73651,9785,SEPTEMBER,16,10,False
73652,9785,MARCH,18,11,False
73653,9785,JANUARY,14,12,True
73654,9786,SEPTEMBER,16,1,False
73655,9786,APRIL,18,2,False
73656,9786,MAY,25,3,False
73657,9786,NOVEMBER,22,4,False
73658,9786,JANUARY,14,5,False
73659,9786,JUNE,14,6,False
73660,9786,AUGUST,7,7,False
73661,9786,OCTOBER,20,8,False
73662,9786,JULY,12,9,False
73663,9786,DECEMBER,3,10,False
73664,9786,MARCH,18,11,False
73665,9786,FEBRUARY,2,12,True
73666,9787,NOVEMBER,22,1,False
73667,9787,APRIL,18,2,False
73668,9787,JUNE,14,3,False
73669,9787,OCTOBER,20,4,False
73670,9787,JULY,12,5,False
73671,9787,MARCH,18,6,False
73672,9787,JANUARY,14,7,False
73673,9787,MAY,25,8,True
73674,9788,FEBRUARY,2,1,False
73675,9788,MARCH,18,2,False
73676,9788,DECEMBER,3,3,False
73677,9788,JUNE,14,4,False
73678,9788,MAY,25,5,True
73679,9789,DECEMBER,3,1,False
73680,9789,NOVEMBER,22,2,False
73681,9789,SEPTEMBER,16,3,False
73682,9789,JULY,12,4,False
73683,9789,OCTOBER,20,5,False
73684,9789,MAY,25,6,True
73685,9790,APRIL,18,1,False
73686,9790,JULY,12,2,False
73687,9790,JUNE,14,3,False
73688,9790,OCTOBER,20,4,True
73689,9791,JANUARY,14,1,False
73690,9791,SEPTEMBER,16,2,False
73691,9791,AUGUST,7,3,False
73692,9791,FEBRUARY,2,4,False
73693,9791,JULY,12,5,False
73694,9791,APRIL,18,6,True
73695,9792,AUGUST,7,1,False
73696,9792,OCTOBER,20,2,False
73697,9792,FEBRUARY,2,3,False
73698,9792,JUNE,14,4,False
73699,9792,APRIL,18,5,False
73700,9792,NOVEMBER,22,6,True
73701,9793,JUNE,14,1,False
73702,9793,APRIL,18,2,False
73703,9793,JULY,12,3,False
73704,9793,SEPTEMBER,16,4,False
73705,9793,DECEMBER,3,5,False
73706,9793,NOVEMBER,22,6,True
73707,9794,OCTOBER,20,1,False
73708,9794,DECEMBER,3,2,False
73709,9794,NOVEMBER,22,3,False
73710,9794,JULY,12,4,False
73711,9794,APRIL,18,5,False
73712,9794,FEBRUARY,2,6,False
73713,9794,SEPTEMBER,16,7,False
73714,9794,JANUARY,14,8,False
73715,9794,AUGUST,7,9,False
73716,9794,MARCH,18,10,False
73717,9794,JUNE,14,11,False
73718,9794,MAY,25,12,True
73719,9795,FEBRUARY,2,1,False
73720,9795,OCTOBER,20,2,False
73721,9795,JUNE,14,3,False
73722,9795,MAY,25,4,True
73723,9796,DECEMBER,3,1,False
73724,9796,OCTOBER,20,2,False
73725,9796,AUGUST,7,3,False
73726,9796,JANUARY,14,4,False
73727,9796,NOVEMBER,22,5,True
73728,9797,NOVEMBER,22,1,False
73729,9797,MARCH,18,2,False
73730,9797,JUNE,14,3,False
73731,9797,JANUARY,14,4,False
73732,9797,SEPTEMBER,16,5,False
73733,9797,OCTOBER,20,6,False
73734,9797,APRIL,18,7,False
73735,9797,MAY,25,8,True
73736,9798,OCTOBER,20,1,False
73737,9798,JULY,12,2,False
73738,9798,NOVEMBER,22,3,False
73739,9798,MARCH,18,4,False
73740,9798,APRIL,18,5,False
73741,9798,DECEMBER,3,6,False
73742,9798,JUNE,14,7,False
73743,9798,FEBRUARY,2,8,False
73744,9798,AUGUST,7,9,False
73745,9798,SEPTEMBER,16,10,False
73746,9798,MAY,25,11,True
73747,9799,FEBRUARY,2,1,False
73748,9799,OCTOBER,20,2,False
73749,9799,JANUARY,14,3,False
73750,9799,MAY,25,4,True
73751,9800,NOVEMBER,22,1,False
73752,9800,JULY,12,2,False
73753,9800,SEPTEMBER,16,3,False
73754,9800,JUNE,14,4,False
73755,9800,JANUARY,14,5,False
73756,9800,FEBRUARY,2,6,False
73757,9800,OCTOBER,20,7,False
73758,9800,MARCH,18,8,False
73759,9800,APRIL,18,9,False
73760,9800,AUGUST,7,10,False
73761,9800,DECEMBER,3,11,False
73762,9800,MAY,25,12,True
73763,9801,MARCH,18,1,False
73764,9801,APRIL,18,2,False
73765,9801,JUNE,14,3,False
73766,9801,MAY,25,4,True
73767,9802,JUNE,14,1,False
73768,9802,JULY,12,2,False
73769,9802,MAY,25,3,False
73770,9802,FEBRUARY,2,4,False
73771,9802,MARCH,18,5,False
73772,9802,AUGUST,7,6,False
73773,9802,SEPTEMBER,16,7,False
73774,9802,JANUARY,14,8,False
73775,9802,DECEMBER,3,9,False
73776,9802,OCTOBER,20,10,False
73777,9802,APRIL,18,11,False
73778,9802,NOVEMBER,22,12,True
73779,9803,MAY,25,1,False
73780,9803,JUNE,14,2,False
73781,9803,JANUARY,14,3,False
73782,9803,MARCH,18,4,False
73783,9803,NOVEMBER,22,5,False
73784,9803,JULY,12,6,False
73785,9803,OCTOBER,20,7,False
73786,9803,SEPTEMBER,16,8,False
73787,9803,DECEMBER,3,9,False
73788,9803,APRIL,18,10,False
73789,9803,FEBRUARY,2,11,False
73790,9803,AUGUST,7,12,True
73791,9804,SEPTEMBER,16,1,False
73792,9804,MAY,25,2,False
73793,9804,DECEMBER,3,3,False
73794,9804,JANUARY,14,4,False
73795,9804,OCTOBER,20,5,False
73796,9804,JULY,12,6,False
73797,9804,FEBRUARY,2,7,False
73798,9804,APRIL,18,8,False
73799,9804,AUGUST,7,9,False
73800,9804,JUNE,14,10,False
73801,9804,NOVEMBER,22,11,False
73802,9804,MARCH,18,12,True
73803,9805,AUGUST,7,1,False
73804,9805,OCTOBER,20,2,False
73805,9805,NOVEMBER,22,3,False
73806,9805,MAY,25,4,True
73807,9806,SEPTEMBER,16,1,False
73808,9806,MARCH,18,2,False
73809,9806,OCTOBER,20,3,False
73810,9806,AUGUST,7,4,False
73811,9806,FEBRUARY,2,5,False
73812,9806,MAY,25,6,True
73813,9807,JULY,12,1,False
73814,9807,APRIL,18,2,False
73815,9807,NOVEMBER,22,3,False
73816,9807,AUGUST,7,4,False
73817,9807,DECEMBER,3,5,False
73818,9807,MAY,25,6,True
73819,9808,SEPTEMBER,16,1,False
73820,9808,AUGUST,7,2,False
73821,9808,NOVEMBER,22,3,False
73822,9808,OCTOBER,20,4,False
73823,9808,JULY,12,5,False
73824,9808,APRIL,18,6,False
73825,9808,JANUARY,14,7,False
73826,9808,DECEMBER,3,8,False
73827,9808,FEBRUARY,2,9,False
73828,9808,MARCH,18,10,False
73829,9808,JUNE,14,11,False
73830,9808,MAY,25,12,True
73831,9809,NOVEMBER,22,1,False
73832,9809,DECEMBER,3,2,False
73833,9809,MARCH,18,3,False
73834,9809,MAY,25,4,True
73835,9810,JULY,12,1,False
73836,9810,SEPTEMBER,16,2,False
73837,9810,MAY,25,3,False
73838,9810,FEBRUARY,2,4,False
73839,9810,MARCH,18,5,False
73840,9810,NOVEMBER,22,6,False
73841,9810,DECEMBER,3,7,False
73842,9810,JANUARY,14,8,False
73843,9810,OCTOBER,20,9,False
73844,9810,AUGUST,7,10,False
73845,9810,APRIL,18,11,False
73846,9810,JUNE,14,12,True
73847,9811,MARCH,18,1,False
73848,9811,NOVEMBER,22,2,False
73849,9811,JULY,12,3,False
73850,9811,JANUARY,14,4,False
73851,9811,MAY,25,5,True
73852,9812,JULY,12,1,False
73853,9812,NOVEMBER,22,2,False
73854,9812,FEBRUARY,2,3,False
73855,9812,DECEMBER,3,4,False
73856,9812,SEPTEMBER,16,5,False
73857,9812,MAY,25,6,True
73858,9813,OCTOBER,20,1,False
73859,9813,JANUARY,14,2,False
73860,9813,DECEMBER,3,3,False
73861,9813,APRIL,18,4,False
73862,9813,NOVEMBER,22,5,True
73863,9814,OCTOBER,20,1,False
73864,9814,MAY,25,2,False
73865,9814,JANUARY,14,3,False
73866,9814,MARCH,18,4,False
73867,9814,FEBRUARY,2,5,False
73868,9814,NOVEMBER,22,6,False
73869,9814,AUGUST,7,7,False
73870,9814,DECEMBER,3,8,False
73871,9814,JUNE,14,9,False
73872,9814,JULY,12,10,False
73873,9814,APRIL,18,11,False
73874,9814,SEPTEMBER,16,12,True
73875,9815,AUGUST,7,1,False
73876,9815,MARCH,18,2,False
73877,9815,SEPTEMBER,16,3,False
73878,9815,DECEMBER,3,4,False
73879,9815,MAY,25,5,True
73880,9816,JULY,12,1,False
73881,9816,JUNE,14,2,False
73882,9816,MAY,25,3,False
73883,9816,OCTOBER,20,4,False
73884,9816,MARCH,18,5,False
73885,9816,JANUARY,14,6,False
73886,9816,AUGUST,7,7,False
73887,9816,NOVEMBER,22,8,False
73888,9816,SEPTEMBER,16,9,False
73889,9816,DECEMBER,3,10,False
73890,9816,FEBRUARY,2,11,False
73891,9816,APRIL,18,12,True
73892,9817,AUGUST,7,1,False
73893,9817,MAY,25,2,False
73894,9817,JANUARY,14,3,False
73895,9817,OCTOBER,20,4,False
73896,9817,APRIL,18,5,False
73897,9817,JULY,12,6,False
73898,9817,JUNE,14,7,False
73899,9817,FEBRUARY,2,8,False
73900,9817,MARCH,18,9,False
73901,9817,DECEMBER,3,10,False
73902,9817,SEPTEMBER,16,11,False
73903,9817,NOVEMBER,22,12,True
73904,9818,MAY,25,1,False
73905,9818,NOVEMBER,22,2,False
73906,9818,MARCH,18,3,False
73907,9818,SEPTEMBER,16,4,False
73908,9818,OCTOBER,20,5,False
73909,9818,JUNE,14,6,False
73910,9818,JULY,12,7,False
73911,9818,DECEMBER,3,8,False
73912,9818,APRIL,18,9,False
73913,9818,AUGUST,7,10,False
73914,9818,JANUARY,14,11,False
73915,9818,FEBRUARY,2,12,True
73916,9819,FEBRUARY,2,1,False
73917,9819,APRIL,18,2,False
73918,9819,MAY,25,3,False
73919,9819,OCTOBER,20,4,False
73920,9819,DECEMBER,3,5,False
73921,9819,JANUARY,14,6,False
73922,9819,NOVEMBER,22,7,False
73923,9819,MARCH,18,8,False
73924,9819,JULY,12,9,False
73925,9819,SEPTEMBER,16,10,False
73926,9819,JUNE,14,11,False
73927,9819,AUGUST,7,12,True
73928,9820,OCTOBER,20,1,False
73929,9820,JULY,12,2,False
73930,9820,DECEMBER,3,3,False
73931,9820,AUGUST,7,4,False
73932,9820,MAY,25,5,True
73933,9821,AUGUST,7,1,False
73934,9821,JUNE,14,2,False
73935,9821,NOVEMBER,22,3,False
73936,9821,FEBRUARY,2,4,False
73937,9821,MARCH,18,5,False
73938,9821,JULY,12,6,False
73939,9821,DECEMBER,3,7,False
73940,9821,SEPTEMBER,16,8,False
73941,9821,JANUARY,14,9,False
73942,9821,APRIL,18,10,False
73943,9821,OCTOBER,20,11,False
73944,9821,MAY,25,12,True
73945,9822,JUNE,14,1,False
73946,9822,APRIL,18,2,False
73947,9822,AUGUST,7,3,False
73948,9822,SEPTEMBER,16,4,False
73949,9822,NOVEMBER,22,5,True
73950,9823,JUNE,14,1,False
73951,9823,OCTOBER,20,2,False
73952,9823,JANUARY,14,3,False
73953,9823,APRIL,18,4,False
73954,9823,FEBRUARY,2,5,False
73955,9823,DECEMBER,3,6,False
73956,9823,SEPTEMBER,16,7,False
73957,9823,MARCH,18,8,False
73958,9823,MAY,25,9,True
73959,9824,OCTOBER,20,1,False
73960,9824,NOVEMBER,22,2,False
73961,9824,MARCH,18,3,False
73962,9824,SEPTEMBER,16,4,False
73963,9824,APRIL,18,5,False
73964,9824,JUNE,14,6,False
73965,9824,JULY,12,7,False
73966,9824,DECEMBER,3,8,False
73967,9824,FEBRUARY,2,9,False
73968,9824,AUGUST,7,10,False
73969,9824,MAY,25,11,True
73970,9825,MARCH,18,1,False
73971,9825,NOVEMBER,22,2,False
73972,9825,AUGUST,7,3,False
73973,9825,MAY,25,4,True
73974,9826,DECEMBER,3,1,False
73975,9826,JANUARY,14,2,False
73976,9826,NOVEMBER,22,3,False
73977,9826,SEPTEMBER,16,4,False
73978,9826,JUNE,14,5,False
73979,9826,OCTOBER,20,6,False
73980,9826,MAY,25,7,True
73981,9827,SEPTEMBER,16,1,False
73982,9827,APRIL,18,2,False
73983,9827,JANUARY,14,3,False
73984,9827,FEBRUARY,2,4,False
73985,9827,OCTOBER,20,5,True
73986,9828,JUNE,14,1,False
73987,9828,NOVEMBER,22,2,False
73988,9828,JULY,12,3,False
73989,9828,FEBRUARY,2,4,False
73990,9828,JANUARY,14,5,False
73991,9828,SEPTEMBER,16,6,False
73992,9828,MARCH,18,7,False
73993,9828,AUGUST,7,8,False
73994,9828,DECEMBER,3,9,False
73995,9828,OCTOBER,20,10,False
73996,9828,APRIL,18,11,False
73997,9828,MAY,25,12,True
73998,9829,MARCH,18,1,False
73999,9829,APRIL,18,2,False
74000,9829,SEPTEMBER,16,3,False
74001,9829,JUNE,14,4,False
74002,9829,AUGUST,7,5,False
74003,9829,MAY,25,6,True
74004,9830,DECEMBER,3,1,False
74005,9830,JANUARY,14,2,False
74006,9830,FEBRUARY,2,3,False
74007,9830,MARCH,18,4,True
74008,9831,APRIL,18,1,False
74009,9831,MAY,25,2,False
74010,9831,JUNE,14,3,False
74011,9831,SEPTEMBER,16,4,False
74012,9831,JANUARY,14,5,False
74013,9831,AUGUST,7,6,False
74014,9831,MARCH,18,7,False
74015,9831,FEBRUARY,2,8,False
74016,9831,NOVEMBER,22,9,False
74017,9831,DECEMBER,3,10,False
74018,9831,JULY,12,11,False
74019,9831,OCTOBER,20,12,True
74020,9832,DECEMBER,3,1,False
74021,9832,AUGUST,7,2,False
74022,9832,NOVEMBER,22,3,False
74023,9832,MARCH,18,4,False
74024,9832,MAY,25,5,True
74025,9833,AUGUST,7,1,False
74026,9833,FEBRUARY,2,2,False
74027,9833,JANUARY,14,3,False
74028,9833,JULY,12,4,False
74029,9833,SEPTEMBER,16,5,True
74030,9834,JULY,12,1,False
74031,9834,MARCH,18,2,False
74032,9834,OCTOBER,20,3,False
74033,9834,DECEMBER,3,4,False
74034,9834,JUNE,14,5,False
74035,9834,NOVEMBER,22,6,True
74036,9835,OCTOBER,20,1,False
74037,9835,AUGUST,7,2,False
74038,9835,APRIL,18,3,False
74039,9835,JUNE,14,4,False
74040,9835,NOVEMBER,22,5,True
74041,9836,MARCH,18,1,False
74042,9836,OCTOBER,20,2,False
74043,9836,JULY,12,3,False
74044,9836,JANUARY,14,4,False
74045,9836,NOVEMBER,22,5,True
74046,9837,OCTOBER,20,1,False
74047,9837,MAY,25,2,False
74048,9837,NOVEMBER,22,3,False
74049,9837,AUGUST,7,4,False
74050,9837,APRIL,18,5,False
74051,9837,FEBRUARY,2,6,False
74052,9837,SEPTEMBER,16,7,False
74053,9837,JULY,12,8,False
74054,9837,JUNE,14,9,False
74055,9837,DECEMBER,3,10,False
74056,9837,MARCH,18,11,False
74057,9837,JANUARY,14,12,True
74058,9838,DECEMBER,3,1,False
74059,9838,AUGUST,7,2,False
74060,9838,JANUARY,14,3,False
74061,9838,MAY,25,4,True
74062,9839,APRIL,18,1,False
74063,9839,NOVEMBER,22,2,False
74064,9839,MAY,25,3,False
74065,9839,AUGUST,7,4,False
74066,9839,JULY,12,5,False
74067,9839,MARCH,18,6,False
74068,9839,JANUARY,14,7,False
74069,9839,SEPTEMBER,16,8,False
74070,9839,FEBRUARY,2,9,False
74071,9839,JUNE,14,10,False
74072,9839,OCTOBER,20,11,False
74073,9839,DECEMBER,3,12,True
74074,9840,MARCH,18,1,False
74075,9840,NOVEMBER,22,2,False
74076,9840,APRIL,18,3,False
74077,9840,JUNE,14,4,False
74078,9840,MAY,25,5,True
74079,9841,JANUARY,14,1,False
74080,9841,APRIL,18,2,False
74081,9841,FEBRUARY,2,3,False
74082,9841,MAY,25,4,True
74083,9842,JANUARY,14,1,False
74084,9842,FEBRUARY,2,2,False
74085,9842,JULY,12,3,False
74086,9842,MARCH,18,4,True
74087,9843,JULY,12,1,False
74088,9843,MAY,25,2,False
74089,9843,NOVEMBER,22,3,False
74090,9843,AUGUST,7,4,False
74091,9843,SEPTEMBER,16,5,False
74092,9843,DECEMBER,3,6,False
74093,9843,JANUARY,14,7,False
74094,9843,MARCH,18,8,False
74095,9843,APRIL,18,9,False
74096,9843,OCTOBER,20,10,False
74097,9843,JUNE,14,11,False
74098,9843,FEBRUARY,2,12,True
74099,9844,MARCH,18,1,False
74100,9844,MAY,25,2,False
74101,9844,NOVEMBER,22,3,False
74102,9844,SEPTEMBER,16,4,False
74103,9844,FEBRUARY,2,5,False
74104,9844,JUNE,14,6,False
74105,9844,DECEMBER,3,7,False
74106,9844,JULY,12,8,False
74107,9844,OCTOBER,20,9,False
74108,9844,JANUARY,14,10,False
74109,9844,AUGUST,7,11,False
74110,9844,APRIL,18,12,True
74111,9845,MAY,25,1,False
74112,9845,OCTOBER,20,2,False
74113,9845,JUNE,14,3,False
74114,9845,MARCH,18,4,False
74115,9845,FEBRUARY,2,5,False
74116,9845,DECEMBER,3,6,False
74117,9845,JANUARY,14,7,False
74118,9845,JULY,12,8,False
74119,9845,SEPTEMBER,16,9,False
74120,9845,APRIL,18,10,False
74121,9845,NOVEMBER,22,11,False
74122,9845,AUGUST,7,12,True
74123,9846,JANUARY,14,1,False
74124,9846,JUNE,14,2,False
74125,9846,NOVEMBER,22,3,False
74126,9846,OCTOBER,20,4,False
74127,9846,AUGUST,7,5,False
74128,9846,DECEMBER,3,6,False
74129,9846,FEBRUARY,2,7,False
74130,9846,MAY,25,8,True
74131,9847,JUNE,14,1,False
74132,9847,DECEMBER,3,2,False
74133,9847,SEPTEMBER,16,3,False
74134,9847,MAY,25,4,True
74135,9848,NOVEMBER,22,1,False
74136,9848,FEBRUARY,2,2,False
74137,9848,JULY,12,3,False
74138,9848,JUNE,14,4,False
74139,9848,DECEMBER,3,5,False
74140,9848,APRIL,18,6,False
74141,9848,OCTOBER,20,7,False
74142,9848,SEPTEMBER,16,8,False
74143,9848,JANUARY,14,9,False
74144,9848,MAY,25,10,True
74145,9849,JUNE,14,1,False
74146,9849,MAY,25,2,False
74147,9849,JULY,12,3,False
74148,9849,OCTOBER,20,4,False
74149,9849,JANUARY,14,5,False
74150,9849,AUGUST,7,6,False
74151,9849,APRIL,18,7,False
74152,9849,SEPTEMBER,16,8,False
74153,9849,MARCH,18,9,False
74154,9849,DECEMBER,3,10,False
74155,9849,FEBRUARY,2,11,False
74156,9849,NOVEMBER,22,12,True
74157,9850,OCTOBER,20,1,False
74158,9850,JULY,12,2,False
74159,9850,JANUARY,14,3,False
